algorithm,problem_id,run_id,evaluations,fitness
GA,2203,23,1000,-1504.0
GA,2203,23,2000,-1435.0
GA,2203,23,3000,-1375.0
GA,2203,23,5000,-1258.0
GA,2203,23,7000,-1150.0
GA,2203,23,10000,-994.0
GA,2203,23,20000,-555.0
GA,2203,23,30000,-252.0
GA,2203,23,50000,687.24
GA,2203,23,70000,1170.0
GA,2203,23,100000,1260.9900000000005
GA,2203,24,100,-1805.0
GA,2203,24,200,-1761.0
GA,2203,24,500,-1658.0
GA,2203,24,1000,-1572.0
GA,2203,24,2000,-1492.0
GA,2203,24,3000,-1431.0
GA,2203,24,5000,-1305.0
GA,2203,24,7000,-1185.0
GA,2203,24,10000,-1027.0
GA,2203,24,20000,-589.0
GA,2203,24,30000,-262.0
GA,2203,24,50000,745.3799999999998
GA,2203,24,70000,1136.3100000000002
GA,2203,24,100000,1260.3199999999997
GA,2203,25,100,-1808.0
GA,2203,25,200,-1760.0
GA,2203,25,500,-1651.0
GA,2203,25,1000,-1571.0
GA,2203,25,2000,-1503.0
GA,2203,25,3000,-1448.0
GA,2203,25,5000,-1321.0
GA,2203,25,7000,-1216.0
GA,2203,25,10000,-1058.0
GA,2203,25,20000,-607.0
GA,2203,25,30000,-279.0
GA,2203,25,50000,782.3499999999997
GA,2203,25,70000,1005.5600000000001
GA,2203,25,100000,1230.9899999999993
GA,2203,26,100,-1815.0
GA,2203,26,200,-1734.0
GA,2203,26,500,-1627.0
GA,2203,26,1000,-1526.0
GA,2203,26,2000,-1452.0
GA,2203,26,3000,-1387.0
GA,2203,26,5000,-1269.0
GA,2203,26,7000,-1160.0
GA,2203,26,10000,-1002.0
GA,2203,26,20000,-573.0
GA,2203,26,30000,-244.0
GA,2203,26,50000,899.4099999999996
GA,2203,26,70000,999.9900000000001
GA,2203,26,100000,1293.48
GA,2203,27,100,-1825.0
GA,2203,27,200,-1741.0
GA,2203,27,500,-1651.0
GA,2203,27,1000,-1562.0
GA,2203,27,2000,-1489.0
GA,2203,27,3000,-1433.0
GA,2203,27,5000,-1319.0
GA,2203,27,7000,-1211.0
GA,2203,27,10000,-1052.0
GA,2203,27,20000,-595.0
GA,2203,27,30000,-279.0
GA,2203,27,50000,892.2199999999998
GA,2203,27,70000,999.8900000000001
GA,2203,27,100000,1240.3299999999995
GA,2203,28,100,-1807.0
GA,2203,28,200,-1744.0
GA,2203,28,500,-1632.0
GA,2203,28,1000,-1533.0
GA,2203,28,2000,-1468.0
GA,2203,28,3000,-1403.0
GA,2203,28,5000,-1281.0
GA,2203,28,7000,-1174.0
GA,2203,28,10000,-1028.0
GA,2203,28,20000,-579.0
GA,2203,28,30000,-272.0
GA,2203,28,50000,692.9700000000001
GA,2203,28,70000,924.32
GA,2203,28,100000,1132.8000000000002
GA,2203,29,100,-1796.0
GA,2203,29,200,-1757.0
GA,2203,29,500,-1655.0
GA,2203,29,1000,-1548.0
GA,2203,29,2000,-1465.0
GA,2203,29,3000,-1403.0
GA,2203,29,5000,-1278.0
GA,2203,29,7000,-1174.0
GA,2203,29,10000,-1019.0
GA,2203,29,20000,-569.0
GA,2203,29,30000,-261.0
GA,2203,29,50000,652.3
GA,2203,29,70000,1011.2599999999999
GA,2203,29,100000,1259.5999999999995
