algorithm,problem_id,run_id,evaluations,fitness
GSEMO,2201,19,100000,918.28
GSEMO,2201,20,100,-1954.0
GSEMO,2201,20,200,-1912.0
GSEMO,2201,20,500,-1794.0
GSEMO,2201,20,1000,-1661.0
GSEMO,2201,20,2000,-1402.0
GSEMO,2201,20,3000,-1218.0
GSEMO,2201,20,5000,-923.0
GSEMO,2201,20,7000,-720.0
GSEMO,2201,20,10000,-496.0
GSEMO,2201,20,20000,-168.0
GSEMO,2201,20,30000,-56.0
GSEMO,2201,20,50000,269.73
GSEMO,2201,20,70000,801.6200000000003
GSEMO,2201,20,100000,885.03
GSEMO,2201,21,100,-1975.0
GSEMO,2201,21,200,-1945.0
GSEMO,2201,21,500,-1844.0
GSEMO,2201,21,1000,-1696.0
GSEMO,2201,21,2000,-1429.0
GSEMO,2201,21,3000,-1243.0
GSEMO,2201,21,5000,-922.0
GSEMO,2201,21,7000,-750.0
GSEMO,2201,21,10000,-524.0
GSEMO,2201,21,20000,-174.0
GSEMO,2201,21,30000,-54.0
GSEMO,2201,21,50000,345.3599999999999
GSEMO,2201,21,70000,648.0500000000003
GSEMO,2201,21,100000,876.0100000000001
GSEMO,2201,22,100,-1949.0
GSEMO,2201,22,200,-1918.0
GSEMO,2201,22,500,-1811.0
GSEMO,2201,22,1000,-1675.0
GSEMO,2201,22,2000,-1464.0
GSEMO,2201,22,3000,-1288.0
GSEMO,2201,22,5000,-978.0
GSEMO,2201,22,7000,-756.0
GSEMO,2201,22,10000,-527.0
GSEMO,2201,22,20000,-171.0
GSEMO,2201,22,30000,-54.0
GSEMO,2201,22,50000,154.34000000000003
GSEMO,2201,22,70000,583.26
GSEMO,2201,22,100000,891.58
GSEMO,2201,23,100,-2017.0
GSEMO,2201,23,200,-1989.0
GSEMO,2201,23,500,-1895.0
GSEMO,2201,23,1000,-1777.0
GSEMO,2201,23,2000,-1503.0
GSEMO,2201,23,3000,-1297.0
GSEMO,2201,23,5000,-966.0
GSEMO,2201,23,7000,-725.0
GSEMO,2201,23,10000,-513.0
GSEMO,2201,23,20000,-168.0
GSEMO,2201,23,30000,-53.0
GSEMO,2201,23,50000,211.0899999999999
GSEMO,2201,23,70000,823.3800000000001
GSEMO,2201,23,100000,938.0800000000006
GSEMO,2201,24,100,-1958.0
GSEMO,2201,24,200,-1922.0
GSEMO,2201,24,500,-1847.0
GSEMO,2201,24,1000,-1706.0
GSEMO,2201,24,2000,-1450.0
GSEMO,2201,24,3000,-1267.0
GSEMO,2201,24,5000,-995.0
GSEMO,2201,24,7000,-774.0
GSEMO,2201,24,10000,-536.0
GSEMO,2201,24,20000,-178.0
GSEMO,2201,24,30000,-52.0
GSEMO,2201,24,50000,434.7000000000001
GSEMO,2201,24,70000,582.1099999999999
GSEMO,2201,24,100000,825.0000000000002
GSEMO,2201,25,100,-2035.0
GSEMO,2201,25,200,-2007.0
GSEMO,2201,25,500,-1902.0
GSEMO,2201,25,1000,-1740.0
GSEMO,2201,25,2000,-1475.0
GSEMO,2201,25,3000,-1283.0
GSEMO,2201,25,5000,-970.0
GSEMO,2201,25,7000,-774.0
GSEMO,2201,25,10000,-539.0
GSEMO,2201,25,20000,-174.0
GSEMO,2201,25,30000,-48.0
GSEMO,2201,25,50000,299.8699999999999
GSEMO,2201,25,70000,845.9899999999998
GSEMO,2201,25,100000,880.8100000000003
GSEMO,2201,26,100,-1952.0
GSEMO,2201,26,200,-1923.0
GSEMO,2201,26,500,-1838.0
GSEMO,2201,26,1000,-1701.0
GSEMO,2201,26,2000,-1457.0
GSEMO,2201,26,3000,-1255.0
GSEMO,2201,26,5000,-932.0
GSEMO,2201,26,7000,-754.0
GSEMO,2201,26,10000,-567.0
GSEMO,2201,26,20000,-181.0
GSEMO,2201,26,30000,-56.0
GSEMO,2201,26,50000,398.2600000000002
GSEMO,2201,26,70000,721.11
GSEMO,2201,26,100000,878.7799999999997
GSEMO,2201,27,100,-1950.0
GSEMO,2201,27,200,-1907.0
GSEMO,2201,27,500,-1810.0
GSEMO,2201,27,1000,-1683.0
GSEMO,2201,27,2000,-1454.0
GSEMO,2201,27,3000,-1260.0
GSEMO,2201,27,5000,-969.0
GSEMO,2201,27,7000,-737.0
GSEMO,2201,27,10000,-504.0
GSEMO,2201,27,20000,-182.0
GSEMO,2201,27,30000,-66.0
GSEMO,2201,27,50000,553.1400000000001
GSEMO,2201,27,70000,757.7399999999998
GSEMO,2201,27,100000,886.7200000000006
GSEMO,2201,28,100,-1951.0
GSEMO,2201,28,200,-1911.0
GSEMO,2201,28,500,-1819.0
GSEMO,2201,28,1000,-1678.0
GSEMO,2201,28,2000,-1450.0
GSEMO,2201,28,3000,-1249.0
GSEMO,2201,28,5000,-947.0
GSEMO,2201,28,7000,-752.0
GSEMO,2201,28,10000,-498.0
GSEMO,2201,28,20000,-172.0
GSEMO,2201,28,30000,-58.0
GSEMO,2201,28,50000,388.1499999999999
GSEMO,2201,28,70000,794.3900000000002
GSEMO,2201,28,100000,880.2999999999998
GSEMO,2201,29,100,-1952.0
GSEMO,2201,29,200,-1922.0
GSEMO,2201,29,500,-1815.0
GSEMO,2201,29,1000,-1666.0
GSEMO,2201,29,2000,-1409.0
GSEMO,2201,29,3000,-1233.0
GSEMO,2201,29,5000,-947.0
GSEMO,2201,29,7000,-740.0
GSEMO,2201,29,10000,-508.0
GSEMO,2201,29,20000,-172.0
GSEMO,2201,29,30000,-63.0
GSEMO,2201,29,50000,309.9500000000001
GSEMO,2201,29,70000,589.5700000000002
GSEMO,2201,29,100000,907.1500000000002
