algorithm,problem_id,run_id,evaluations,fitness
SingleObjective,2200,21,3000,62.0
SingleObjective,2200,21,5000,87.62000000000002
SingleObjective,2200,21,7000,89.08999999999995
SingleObjective,2200,21,10000,89.08999999999995
SingleObjective,2200,21,20000,97.26999999999998
SingleObjective,2200,21,30000,99.41999999999997
SingleObjective,2200,21,50000,105.42000000000002
SingleObjective,2200,21,70000,105.42000000000002
SingleObjective,2200,21,100000,124.88000000000005
SingleObjective,2200,22,100,-1941.0
SingleObjective,2200,22,200,-1896.0
SingleObjective,2200,22,500,-1596.0
SingleObjective,2200,22,1000,-1096.0
SingleObjective,2200,22,2000,-96.0
SingleObjective,2200,22,3000,46.22
SingleObjective,2200,22,5000,63.50999999999999
SingleObjective,2200,22,7000,79.68000000000002
SingleObjective,2200,22,10000,79.68000000000002
SingleObjective,2200,22,20000,191.98999999999992
SingleObjective,2200,22,30000,191.98999999999992
SingleObjective,2200,22,50000,264.71999999999997
SingleObjective,2200,22,70000,264.71999999999997
SingleObjective,2200,22,100000,264.71999999999997
SingleObjective,2200,23,100,-1934.0
SingleObjective,2200,23,200,-1839.0
SingleObjective,2200,23,500,-1539.0
SingleObjective,2200,23,1000,-1039.0
SingleObjective,2200,23,2000,-39.0
SingleObjective,2200,23,3000,75.79
SingleObjective,2200,23,5000,103.55999999999999
SingleObjective,2200,23,7000,103.55999999999999
SingleObjective,2200,23,10000,103.55999999999999
SingleObjective,2200,23,20000,103.55999999999999
SingleObjective,2200,23,30000,103.55999999999999
SingleObjective,2200,23,50000,117.27
SingleObjective,2200,23,70000,168.45999999999995
SingleObjective,2200,23,100000,168.45999999999995
SingleObjective,2200,24,100,-1950.0
SingleObjective,2200,24,200,-1910.0
SingleObjective,2200,24,500,-1610.0
SingleObjective,2200,24,1000,-1110.0
SingleObjective,2200,24,2000,-110.0
SingleObjective,2200,24,3000,80.94000000000003
SingleObjective,2200,24,5000,80.94000000000003
SingleObjective,2200,24,7000,80.94000000000003
SingleObjective,2200,24,10000,83.32000000000004
SingleObjective,2200,24,20000,86.27999999999999
SingleObjective,2200,24,30000,120.67999999999998
SingleObjective,2200,24,50000,120.67999999999998
SingleObjective,2200,24,70000,174.25
SingleObjective,2200,24,100000,174.25
SingleObjective,2200,25,100,-1936.0
SingleObjective,2200,25,200,-1876.0
SingleObjective,2200,25,500,-1576.0
SingleObjective,2200,25,1000,-1076.0
SingleObjective,2200,25,2000,-76.0
SingleObjective,2200,25,3000,90.14
SingleObjective,2200,25,5000,90.14
SingleObjective,2200,25,7000,90.14
SingleObjective,2200,25,10000,90.14
SingleObjective,2200,25,20000,103.03000000000003
